season,week,celebrity_name,s_share_mean,s_share_std,s_share_p10,s_share_p50,s_share_p90
29,8,AJ McLean,0.10432300214645324,0.01457071132358917,0.08758472453200486,0.10932538265887558,0.11705937535096371
29,8,Nelly,0.11829686009886264,0.01736033148951233,0.10227712757290792,0.11499142105937077,0.1369609438564109
29,8,Kaitlyn Bristowe,0.17469534755318084,0.029059421238337615,0.1436578751019254,0.17544835321625082,0.20513041547398037
29,8,Carole Baskin,0.0,0.0,0.0,0.0,0.0
29,8,Monica Aldama,0.049418734407717504,0.017039970768773553,0.03064565540200611,0.05801014880340094,0.061318681896882166
29,8,Jeannie Mai,0.07008326519749863,0.026839178626326846,0.04263208474234291,0.06720140820592765,0.09983993124591116
29,9,Anne Heche,0.0,0.0,0.0,0.0,0.0
29,9,Jesse Metcalfe,0.0,0.0,0.0,0.0,0.0
29,9,Chrishell Stause,0.08057124718956739,0.03310519117319678,0.042991447334314536,0.08774570320509018,0.11241148223240201
29,9,Skai Jackson,0.10765379899358576,0.01421208199801411,0.09542080928755704,0.10306399083524534,0.12355863522628681
29,9,Justina Machado,0.0984703709508152,0.017837276871195563,0.08098211273276557,0.09510197891758126,0.11865334279545198
29,9,Charles Oakley,0.0,0.0,0.0,0.0,0.0
29,9,Veron Davis,0.0,0.0,0.0,0.0,0.0
29,9,Johnny Weir,0.10934306537621889,0.03022234679306924,0.0801596725716156,0.10663694968798346,0.14069135073141054
29,9,Nev Schulman,0.15675181848261785,0.033934331509943474,0.1205104430059178,0.15940900843428535,0.19086744199798392
29,9,AJ McLean,0.11823830495307977,0.01587114392266046,0.10174457700500762,0.11718145731982144,0.1355775110077586
29,9,Nelly,0.1309330522321355,0.022028889892867724,0.11112758590300233,0.12453679955341677,0.15585552070424363
29,9,Kaitlyn Bristowe,0.19803834182197966,0.02862885345375457,0.16798646353605676,0.19726771881882757,0.22870671851042426
29,9,Carole Baskin,0.0,0.0,0.0,0.0,0.0
29,9,Monica Aldama,0.0,0.0,0.0,0.0,0.0
29,9,Jeannie Mai,0.0,0.0,0.0,0.0,0.0
29,10,Anne Heche,0.0,0.0,0.0,0.0,0.0
29,10,Jesse Metcalfe,0.0,0.0,0.0,0.0,0.0
29,10,Chrishell Stause,0.0,0.0,0.0,0.0,0.0
29,10,Skai Jackson,0.12182947730968555,0.01610842209939951,0.1090868576896383,0.11509241996180339,0.13996174280803855
29,10,Justina Machado,0.1129213982813195,0.018622133785282265,0.09693654149958013,0.10635761274081898,0.1341572834954593
29,10,Charles Oakley,0.0,0.0,0.0,0.0,0.0
29,10,Veron Davis,0.0,0.0,0.0,0.0,0.0
29,10,Johnny Weir,0.12365129907666789,0.029504606398944217,0.09375370906344264,0.12415404098688101,0.15314669556172264
29,10,Nev Schulman,0.17487698675670804,0.03422845255355718,0.13900262713581055,0.17672555291163788,0.20927249345366164
29,10,AJ McLean,0.10403236300295032,0.025056944282145364,0.07904737895898784,0.10421393469926918,0.12887208968985775
29,10,Nelly,0.1448962418177312,0.025144032285497834,0.12220916680694763,0.13722545713932757,0.17371994457123766
29,10,Kaitlyn Bristowe,0.2177922337549375,0.029020452752377253,0.18748058838875747,0.21645753534234796,0.24917163785118918
29,10,Carole Baskin,0.0,0.0,0.0,0.0,0.0
29,10,Monica Aldama,0.0,0.0,0.0,0.0,0.0
29,10,Jeannie Mai,0.0,0.0,0.0,0.0,0.0
29,11,Anne Heche,0.0,0.0,0.0,0.0,0.0
29,11,Jesse Metcalfe,0.0,0.0,0.0,0.0,0.0
29,11,Chrishell Stause,0.0,0.0,0.0,0.0,0.0
29,11,Skai Jackson,0.12123292311462512,0.02606384573479098,0.09668667892972799,0.1167135982549793,0.1493946271872389
29,11,Justina Machado,0.13713270326947613,0.01702318934161905,0.12271826798605683,0.13076407771842646,0.15664203899373513
29,11,Charles Oakley,0.0,0.0,0.0,0.0,0.0
29,11,Veron Davis,0.0,0.0,0.0,0.0,0.0
29,11,Johnny Weir,0.12127668779616765,0.02283406672075587,0.09688144786846412,0.1331119837938553,0.13620369092572107
29,11,Nev Schulman,0.20302868942898078,0.035782690493713805,0.16487586245828822,0.20406676179635888,0.24035105850577085
29,11,AJ McLean,0.0,0.0,0.0,0.0,0.0
29,11,Nelly,0.168810345352744,0.027062741839357616,0.14546271436041563,0.159343052559906,0.19973181057934283
29,11,Kaitlyn Bristowe,0.24851865103800636,0.03323461926286528,0.21472604600278003,0.24718780408703145,0.28337593363401253
29,11,Carole Baskin,0.0,0.0,0.0,0.0,0.0
29,11,Monica Aldama,0.0,0.0,0.0,0.0,0.0
29,11,Jeannie Mai,0.0,0.0,0.0,0.0,0.0
28,1,Kate Flannery,0.05755595464423142,0.019719354337337208,0.035009991473221994,0.0631200811344946,0.07565061662303028
28,1,James Van Der Beek,0.07527447096691542,0.013051596279100866,0.06186129645572636,0.07406481893501664,0.08965536710362351
28,1,Kel Mitchell,0.10080699547662332,0.018580331295413345,0.0820222835895178,0.09931767240310449,0.12078316582254393
28,1,Ray Lewis,0.04607506292256508,0.016838341287585944,0.028885630629516837,0.044507927532925,0.06451820352732539
28,1,Lamar Odom,0.05768200582337516,0.017451081937895904,0.04276569956587433,0.051316110433251155,0.07769102839297522
28,1,Sailor Brinkley-Cook,0.06688011310394608,0.027072600479187053,0.03809045679683869,0.0660052881252858,0.09636962939398168
28,1,Sean Spicer,0.054631985781738,0.014924211083825325,0.037699120966668075,0.05769960951636483,0.06911075160910647
28,1,Mary Wilson,0.059318775932263174,0.01586324990105971,0.04285342533252568,0.058319130287835766,0.07658384304754261
28,1,Lauren Alaina,0.14969653657902937,0.01860392274661208,0.13353596927581013,0.14464525152622465,0.16989813192449235
28,1,Ally Brooke,0.08147204335935229,0.016147166010787906,0.06374722023636799,0.0825242913971693,0.09835506805208298
28,1,Karamo Brown,0.05869387906748562,0.01810202698793868,0.03891073712047416,0.06698422013493585,0.07184474816053692
28,1,Hannah Brown,0.191912176342475,0.008839540156514943,0.18314358245808388,0.19127897111189918,0.2011873344113268
28,2,Kate Flannery,0.06053978145200266,0.01970325619109016,0.03792975829405901,0.066484546261185,0.07839399276260045
28,2,James Van Der Beek,0.07701399637840255,0.014415606332323786,0.06225513568302498,0.0754887273942644,0.09299307226109063
28,2,Kel Mitchell,0.10262788556527425,0.017517838346098314,0.08504571922420791,0.10096824053532927,0.12153776793029657
28,2,Ray Lewis,0.03890814185789755,0.013490234640126584,0.025225062460470335,0.037116739750436514,0.0540243429412936
28,2,Lamar Odom,0.04391191739270512,0.013029679503390061,0.03451235770834769,0.038294393041114164,0.05780549655833531
28,2,Sailor Brinkley-Cook,0.06335996851661942,0.02520046977970019,0.036167017206397485,0.06354802731746022,0.09040247278616872
28,2,Sean Spicer,0.0481998921670483,0.012856776591468104,0.034090429444231476,0.05075174478243298,0.06026787279755739
28,2,Mary Wilson,0.05013780533073678,0.011344074204902323,0.0375910946379161,0.05230016363176797,0.06095462938273251
28,2,Lauren Alaina,0.1472573218612089,0.017304034249683117,0.1314409444900499,0.14371205926473116,0.16590990930955013
28,2,Ally Brooke,0.08292503127862152,0.015336109571689769,0.06607799376402433,0.08391163118552461,0.09898278886769625
28,2,Karamo Brown,0.057799585145998256,0.017819353044659942,0.03840852481324419,0.0665508088610419,0.07018966650671742
28,2,Hannah Brown,0.2273186730534847,0.02302720765576885,0.2009820834537727,0.23387780587681736,0.24840795639453053
28,3,Kate Flannery,0.06456349077749904,0.01994897692099352,0.04175598799788544,0.07080734070495144,0.0823759136151507
28,3,James Van Der Beek,0.08189925700106374,0.01741588267288609,0.06407794206318937,0.08003616791137205,0.10121104321069142
28,3,Kel Mitchell,0.10402833117970907,0.01671872699256058,0.0871701452145691,0.10248673453003683,0.12211979446458682
28,3,Ray Lewis,0.029851919354286823,0.009988637236553608,0.020561326745937587,0.02808895510408639,0.0405528833627964
28,3,Lamar Odom,0.04008533298157757,0.012339846482068713,0.030565171623869156,0.03487066451797696,0.0537772291101665
28,3,Sailor Brinkley-Cook,0.06713215113867733,0.027340019999558162,0.03839907572948013,0.0654840405259485,0.09718371503805763
28,3,Sean Spicer,0.045770991095291313,0.012420852954148168,0.03258684778245839,0.048014206400275615,0.0571605621641368
28,3,Mary Wilson,0.038602809715706295,0.008058636008779681,0.02983296654387284,0.04231196214776364,0.04440533094189387
28,3,Lauren Alaina,0.14942018637132015,0.016636547647496086,0.1337405633007811,0.146140049763141,0.1677239187284026
28,3,Ally Brooke,0.08847539514261783,0.013758757898731952,0.073219042382254,0.08998545616507299,0.10252369908501757
28,3,Karamo Brown,0.05581235675195832,0.01763177804107122,0.03667954508106507,0.06517116241704876,0.06745812389077922
28,3,Hannah Brown,0.23435777849029255,0.026931985482325102,0.20358765097458148,0.24115627835248435,0.2596891061162501
28,4,Kate Flannery,0.06472140530969656,0.017997008742379157,0.044192732279947015,0.06894048038639267,0.08187481827808919
28,4,James Van Der Beek,0.08405932458495954,0.015313129228533846,0.06833453576028704,0.08247304262283237,0.10105313897933381
28,4,Kel Mitchell,0.11662520103162007,0.014324777920797166,0.10226397451349538,0.11493775070661426,0.1323363878097494
28,4,Ray Lewis,0.0,0.0,0.0,0.0,0.0
28,4,Lamar Odom,0.03670616059809335,0.011769119707958162,0.026046159865219787,0.033175774078644235,0.05019047054652619
28,4,Sailor Brinkley-Cook,0.07605448888352896,0.02837005076908144,0.04727400801484552,0.07230650831979271,0.10783335420320142
28,4,Sean Spicer,0.042014344390145425,0.012168097061389294,0.028271641608276943,0.04413707570856497,0.05405886211727828
28,4,Mary Wilson,0.0,0.0,0.0,0.0,0.0
28,4,Lauren Alaina,0.16465891090424506,0.015463040102496656,0.15008548224320187,0.16080153781881473,0.18231823803363256
28,4,Ally Brooke,0.1002241379281294,0.011644322950257231,0.08716573976161415,0.10181800035390293,0.11200744615402582
28,4,Karamo Brown,0.059944726264324025,0.01751627960988878,0.04120060265397439,0.06825735023380591,0.07203875069908815
28,4,Hannah Brown,0.2549913001052576,0.03417317362063331,0.21625232854167356,0.2615212482669591,0.2885063131394804
28,5,Kate Flannery,0.06487344845541732,0.01792146655242768,0.0444593929451676,0.06889025325789955,0.08207406012368126
28,5,James Van Der Beek,0.08707861853877424,0.01683606238263618,0.06967608415088855,0.0855404971350067,0.10571165004967396
28,5,Kel Mitchell,0.12042167663920397,0.013738730365536432,0.10696218324082551,0.11803713072234208,0.1357888067710719
28,5,Ray Lewis,0.0,0.0,0.0,0.0,0.0
28,5,Lamar Odom,0.02663395246337,0.010424601347825056,0.015614189871582857,0.026774791862877796,0.03754104353555091
28,5,Sailor Brinkley-Cook,0.07619313675556391,0.028163364727128035,0.047633354225036256,0.07246258996296426,0.1077373567201713
28,5,Sean Spicer,0.03931557563663276,0.012064400482746788,0.025731697998420854,0.04130905478455693,0.05130466995650532
28,5,Mary Wilson,0.0,0.0,0.0,0.0,0.0
28,5,Lauren Alaina,0.16276983272153503,0.015530317974548201,0.14724620974898753,0.16033561928621792,0.1802408264423362
28,5,Ally Brooke,0.10496357007154072,0.010442842861336902,0.09312183217483092,0.1070847670910959,0.1151083503526064
28,5,Karamo Brown,0.057859916455081456,0.017661117361976758,0.038802232111538375,0.06565713074327044,0.07067982936807335
28,5,Hannah Brown,0.2598902722628806,0.03633289155192503,0.2186459903639607,0.2671504565675368,0.2953264067180755
28,6,Kate Flannery,0.07436047245808851,0.017429921192719425,0.0543579140990677,0.07965780771194841,0.0901251626140214
28,6,James Van Der Beek,0.10007787505672634,0.022007594998770613,0.07718511471944549,0.09834375279486683,0.12435793320349478
28,6,Kel Mitchell,0.12782366663664174,0.012832866275313201,0.11498831398890212,0.12583452465106268,0.1422503328728446
28,6,Ray Lewis,0.0,0.0,0.0,0.0,0.0
28,6,Lamar Odom,0.0,0.0,0.0,0.0,0.0
28,6,Sailor Brinkley-Cook,0.08765198783244965,0.03230463407480217,0.05689129657890822,0.08004429184216152,0.12449883587822157
28,6,Sean Spicer,0.03310991179087245,0.012793191356521861,0.0196874701182121,0.0330518886150797,0.046578772004167004
28,6,Mary Wilson,0.0,0.0,0.0,0.0,0.0
28,6,Lauren Alaina,0.17188813679725523,0.016153624294804086,0.15555486729005913,0.16978569290517959,0.18990336141811195
28,6,Ally Brooke,0.10538658378858595,0.01184701061394656,0.09201833530957698,0.10791055177416878,0.1167356578791287
28,6,Karamo Brown,0.05958903929143323,0.018708897085666976,0.038981180008301065,0.0673955682894021,0.0739516753761903
28,6,Hannah Brown,0.2401123263479469,0.026200338004217116,0.2109460159808638,0.24292175233422517,0.2670310959260074
28,7,Kate Flannery,0.07443246117275888,0.017482443696737255,0.054369999666464316,0.07990253743200243,0.09011886167165861
28,7,James Van Der Beek,0.10487915700783339,0.025451751897953536,0.07902196017024883,0.10157296610643027,0.13338130656654043
28,7,Kel Mitchell,0.13044420877356044,0.011935098561437015,0.11923747706870012,0.12747427544425044,0.1440268871418688
28,7,Ray Lewis,0.0,0.0,0.0,0.0,0.0
28,7,Lamar Odom,0.0,0.0,0.0,0.0,0.0
28,7,Sailor Brinkley-Cook,0.06253248272788622,0.020906910903183456,0.040454323626946634,0.06306943956920427,0.08418107635577139
28,7,Sean Spicer,0.031914058194749,0.012672977165060679,0.018731682068288312,0.031394284686123264,0.04551225312811027
28,7,Mary Wilson,0.0,0.0,0.0,0.0,0.0
28,7,Lauren Alaina,0.1791052156274046,0.015324053420033523,0.16362756003326254,0.17698074291623841,0.19628244939047965
28,7,Ally Brooke,0.10963466436527607,0.009979659882005115,0.09835174550991249,0.11147994508359133,0.11944135864598741
28,7,Karamo Brown,0.059822691141003775,0.018435423176233194,0.03951622593657718,0.0672543289346623,0.07418384611050358
28,7,Hannah Brown,0.2472350609895277,0.02933245893645005,0.2142400270098871,0.25342172675711394,0.27528076235509924
28,8,Kate Flannery,0.08116113642330389,0.019081231527363164,0.059502334560393666,0.08583629510895288,0.0990798113376949
28,8,James Van Der Beek,0.11936878744135015,0.028802963812158137,0.09148324297752562,0.11330030552781663,0.15210911743600153
28,8,Kel Mitchell,0.14264953848405978,0.011993354427555102,0.1302424753493885,0.14152518845832351,0.15595608163932012
28,8,Ray Lewis,0.0,0.0,0.0,0.0,0.0
28,8,Lamar Odom,0.0,0.0,0.0,0.0,0.0
28,8,Sailor Brinkley-Cook,0.0,0.0,0.0,0.0,0.0
28,8,Sean Spicer,0.036983473487841326,0.013712760752035919,0.02320345068706955,0.034931614564681364,0.05240498342714106
28,8,Mary Wilson,0.0,0.0,0.0,0.0,0.0
28,8,Lauren Alaina,0.18022247385476856,0.013441847014229687,0.16674937470480358,0.17815563442097176,0.19534904455177102
28,8,Ally Brooke,0.12114251699726947,0.009658258537978807,0.11078731051148426,0.12102680879100303,0.13159029004806788
28,8,Karamo Brown,0.05192377867791386,0.019463766804554885,0.03171355300374607,0.05341355891664601,0.07094218016109594
28,8,Hannah Brown,0.26654829463349294,0.03244209892132249,0.23022494350275763,0.271575785636907,0.298849652961497
28,9,Kate Flannery,0.06799023438814565,0.022718986546982428,0.046044613605620524,0.06310991359735273,0.09384011180330513
28,9,James Van Der Beek,0.1298848895556361,0.02772991456966252,0.10330001117991906,0.12361846716612389,0.1614829058429629
28,9,Kel Mitchell,0.15486157830051464,0.01321321330372839,0.1413403617866159,0.1534472035687402,0.16951429459983294
28,9,Ray Lewis,0.0,0.0,0.0,0.0,0.0
28,9,Lamar Odom,0.0,0.0,0.0,0.0,0.0
28,9,Sailor Brinkley-Cook,0.0,0.0,0.0,0.0,0.0
28,9,Sean Spicer,0.04172418517917728,0.016279838820156947,0.02691708879160852,0.036930313657751485,0.0603663787838867
28,9,Mary Wilson,0.0,0.0,0.0,0.0,0.0
28,9,Lauren Alaina,0.1903364330936325,0.014493181175190883,0.1752595794515416,0.1894788180237913,0.2060993787915963
28,9,Ally Brooke,0.13599056681305174,0.010210249091627375,0.1248859103542863,0.13628152574585864,0.14686245612557172
28,9,Karamo Brown,0.0,0.0,0.0,0.0,0.0
28,9,Hannah Brown,0.27921211266984214,0.03149815799229613,0.24392050493998046,0.28422169652517804,0.3104960533154351
28,10,Kate Flannery,0.0,0.0,0.0,0.0,0.0
28,10,James Van Der Beek,0.13982585603656203,0.02367972208464746,0.11856013226130475,0.13242627707100527,0.16701124298426473
28,10,Kel Mitchell,0.17008411329333803,0.01569895316366969,0.1533895019951156,0.16998369146541742,0.18685906205389693
28,10,Ray Lewis,0.0,0.0,0.0,0.0,0.0
28,10,Lamar Odom,0.0,0.0,0.0,0.0,0.0
28,10,Sailor Brinkley-Cook,0.0,0.0,0.0,0.0,0.0
28,10,Sean Spicer,0.04187631820366553,0.020263540767492507,0.024329350772719506,0.03522019642460862,0.06474818305785711
28,10,Mary Wilson,0.0,0.0,0.0,0.0,0.0
28,10,Lauren Alaina,0.20313881472440146,0.015316972941925387,0.18767707990721613,0.20329859675615897,0.21847272391618075
28,10,Ally Brooke,0.15234723313931475,0.0123887609336167,0.1395106918714653,0.1513781249938797,0.16595906092351215
28,10,Karamo Brown,0.0,0.0,0.0,0.0,0.0
28,10,Hannah Brown,0.29272766460271826,0.028423711822262422,0.2611157145376911,0.2964188134714222,0.3213866955727823
28,11,Kate Flannery,0.0,0.0,0.0,0.0,0.0
28,11,James Van Der Beek,0.11561366267748358,0.010034061571044679,0.10481899994847506,0.12066754435426487,0.12236522006506709
28,11,Kel Mitchell,0.18568416765765336,0.015334915158218618,0.16888649145478854,0.18734925494218302,0.2011497740328944
28,11,Ray Lewis,0.0,0.0,0.0,0.0,0.0
28,11,Lamar Odom,0.0,0.0,0.0,0.0,0.0
28,11,Sailor Brinkley-Cook,0.0,0.0,0.0,0.0,0.0
28,11,Sean Spicer,0.0,0.0,0.0,0.0,0.0
28,11,Mary Wilson,0.0,0.0,0.0,0.0,0.0
28,11,Lauren Alaina,0.21805220894750355,0.014030488184339072,0.20356297773660048,0.21947950294162388,0.23139960496311035
28,11,Ally Brooke,0.16794624525763335,0.012642098179745476,0.15568386854918562,0.16531487177098422,0.18231372075540045
28,11,Karamo Brown,0.0,0.0,0.0,0.0,0.0
28,11,Hannah Brown,0.3127037154597262,0.03181204178127846,0.27832053129159806,0.31376568903406654,0.3462373207683821
27,1,Juan Pablo Di Pace,0.08264031149288963,0.008384197272879762,0.07458729433032917,0.08085074944564619,0.09212497829324484
27,1,Evanna Lynch,0.05980480181140314,0.009658138903107235,0.04870880834952813,0.06311423676556348,0.06825324730994986
27,1,Nancy McKeon,0.0735673162775395,0.012372302177553387,0.06386159328830554,0.06868057173766409,0.08718243489867379
27,1,John Schneider,0.07434971609783186,0.01082392999774295,0.06449131596919612,0.07177795369960854,0.08626552614504626
27,1,Milo Manheim,0.08470036512603252,0.01078562496869532,0.07437654151689362,0.0823783209480963,0.0968818240775204
27,1,Danelle Umstead,0.07967368005736616,0.03401485581260918,0.048565814969277955,0.06987388294085453,0.11862138283866366
27,1,Mary Lou Retton,0.07474728773229669,0.020963022916464683,0.05160575254432623,0.07632122279690481,0.09662967486858066
27,1,DeMarcus Ware,0.07620764882500776,0.01662491978160782,0.05891912729266766,0.07519375303271877,0.09430728699117903
27,1,Nikki Glaser,0.04554039853435171,0.024970721059694716,0.01940948585196493,0.045564284081717116,0.07165220277884617
27,1,Bobby Bones,0.1554563247258393,0.005537470429282101,0.1500571130375068,0.1551259839438111,0.16111980903979436
27,1,Tinashe,0.06063047759506202,0.01428362647533509,0.04436290849768331,0.0648771654612886,0.07350069639945947
27,1,Alexis Ren,0.06062446953054906,0.013678368262249182,0.04682123987298223,0.05876824560285887,0.07591267833026806
27,1,Joe Amabile,0.07205720219383069,0.022629450825517695,0.04821818486507317,0.07100929878320958,0.0967345422510851
27,2,Juan Pablo Di Pace,0.08396614989025092,0.008509466446160727,0.07676301943676717,0.08128677039738053,0.09331278393803101
27,2,Evanna Lynch,0.06043707604594527,0.010249641796274855,0.0486733751380601,0.06422907229557284,0.06916717995412838
27,2,Nancy McKeon,0.07332125365563748,0.012597821307652522,0.0634875824285318,0.06838702173297237,0.08710231042087524
27,2,John Schneider,0.07432676140838461,0.010776153694339229,0.06433324812216198,0.07193849545373404,0.0862308874583277
27,2,Milo Manheim,0.08588209392980815,0.009266892152070813,0.07679998628612225,0.08456135856311892,0.09602078986684547
27,2,Danelle Umstead,0.0787146246731052,0.03344765275955185,0.04805203274480977,0.0692510154056516,0.11694810401536347
27,2,Mary Lou Retton,0.07506218541778742,0.02083154026430916,0.052148480830394923,0.07643736441123701,0.09687574681042027
27,2,DeMarcus Ware,0.0768758447923408,0.01724795947990571,0.05868720154436167,0.07633706103011087,0.0954955150501039
27,2,Nikki Glaser,0.04358062001784224,0.0257128051920087,0.016908392496708027,0.04300605536713273,0.07071249925954408
27,2,Bobby Bones,0.15432321768411156,0.006366569475182803,0.14874989125563903,0.1528072808065411,0.1611092936146404
27,2,Tinashe,0.06145662969527475,0.014013418211378163,0.04577615560511413,0.06487165816642149,0.074405081008518
27,2,Alexis Ren,0.061375477875515394,0.014237195272830693,0.04669948844366464,0.05997482614464176,0.07717198869206507
27,2,Joe Amabile,0.07067806491399618,0.021364362883256105,0.048328447044190016,0.06934342989188652,0.0940953908014901
27,3,Juan Pablo Di Pace,0.08977278136490159,0.008676693131278796,0.0816443706450043,0.08794035366839717,0.09936713424200243
27,3,Evanna Lynch,0.06517228233841454,0.00937712089600108,0.05463120922346882,0.0694660608096144,0.07227833267640041
27,3,Nancy McKeon,0.0769069372516357,0.01442802265748441,0.06530752674618209,0.07179283243611755,0.09259763160950386
27,3,John Schneider,0.07772433127978687,0.013209421161838961,0.06513984547036307,0.07487565015725772,0.09258776198723401
27,3,Milo Manheim,0.09072727522616683,0.00871360040626461,0.08151243532372218,0.09036551292217351,0.1002315249718061
27,3,Danelle Umstead,0.07598577360754387,0.02892611067794017,0.04878750585603824,0.07075185493229984,0.10737117629924471
27,3,Mary Lou Retton,0.07909777157971633,0.02104049804053467,0.055407865384590145,0.08252039877784356,0.10004957601634072
27,3,DeMarcus Ware,0.0816025517199305,0.017081524581241927,0.0632496770815201,0.08150070540710799,0.10003690340859887
27,3,Nikki Glaser,0.0,0.0,0.0,0.0,0.0
27,3,Bobby Bones,0.15827006370500396,0.007148343244929963,0.15388681468490106,0.15428439877029365,0.16584184467287513
27,3,Tinashe,0.06592305752685221,0.012867153276315773,0.05139277862226365,0.06874592000977006,0.07819504644510648
27,3,Alexis Ren,0.06584821928019202,0.012765103208889185,0.052609166292830696,0.06471626176629822,0.0799928382786684
27,3,Joe Amabile,0.07296895511985567,0.01807101227570644,0.0545276136564556,0.07106068383589273,0.09293691361042608
27,4,Juan Pablo Di Pace,0.0974932785483033,0.008569745827022668,0.088678184448394,0.09667004408388102,0.1069669602197504
27,4,Evanna Lynch,0.07277246354775228,0.010482333265341849,0.06148428773708636,0.07825222899186787,0.07967682700312576
27,4,Nancy McKeon,0.07971025356484877,0.021432364733597102,0.06325316226044032,0.07045380950972063,0.10357250011335972
27,4,John Schneider,0.08449524357547028,0.014117280218636055,0.06969440505675291,0.08363111994588893,0.09998738099785273
27,4,Milo Manheim,0.09983097572844765,0.007512735798430571,0.09131441272718445,0.1023919834786102,0.10629873252958084
27,4,Danelle Umstead,0.0,0.0,0.0,0.0,0.0
27,4,Mary Lou Retton,0.08709128216755788,0.021792709085621496,0.06300171265156473,0.09116789070508291,0.10791956485353096
27,4,DeMarcus Ware,0.08871205352175639,0.01741067126414375,0.06933000709914583,0.0907476553748969,0.10646561846185451
27,4,Nikki Glaser,0.0,0.0,0.0,0.0,0.0
27,4,Bobby Bones,0.16441460551599302,0.007746245086110287,0.15768526207543607,0.16194657678617724,0.17311837194040255
27,4,Tinashe,0.07381120511616979,0.010062533554994889,0.06275826744391022,0.07522548050922812,0.08373272247398272
27,4,Alexis Ren,0.07372854815562364,0.012493128808128806,0.05992328146245315,0.07511890240232949,0.08642153145142946
27,4,Joe Amabile,0.077940090558077,0.015185654784100305,0.062176008888808705,0.07720987703304963,0.09428834304736719
27,5,Juan Pablo Di Pace,0.1074686763106418,0.00928521525454056,0.09791384635204296,0.10666004825160139,0.117670408716473
27,5,Evanna Lynch,0.08106907832451457,0.008832442117304821,0.07150294102629996,0.08568798641245459,0.08694008915237716
27,5,Nancy McKeon,0.0,0.0,0.0,0.0,0.0
27,5,John Schneider,0.09269597194866047,0.01551640308106601,0.07680531942105087,0.09098512105397605,0.10995530519201763
27,5,Milo Manheim,0.1090551213605248,0.007600637055767254,0.10044648352397043,0.11202203026533694,0.11529023207322946
27,5,Danelle Umstead,0.0,0.0,0.0,0.0,0.0
27,5,Mary Lou Retton,0.09558678681314559,0.022188671097154587,0.07073930622571022,0.10061989851973197,0.11640777803531187
27,5,DeMarcus Ware,0.09775153684871057,0.017058708076947857,0.07901609330619677,0.09914671164616727,0.115370840553259
27,5,Nikki Glaser,0.0,0.0,0.0,0.0,0.0
27,5,Bobby Bones,0.17151035319297378,0.01069487342409041,0.16299237562651772,0.16718575850689774,0.1834880065082907
27,5,Tinashe,0.07714131304140112,0.014245508222783417,0.062127616371980866,0.07649123743966868,0.09267507019220732
27,5,Alexis Ren,0.08343525526162576,0.012383460268705548,0.0698685619906066,0.08456577893924547,0.09609752959054915
27,5,Joe Amabile,0.08428590689780155,0.012229862346665309,0.0727064448340854,0.08156811264656527,0.09803960436250671
27,6,Juan Pablo Di Pace,0.11957863001796055,0.011716580986391507,0.1076218679570899,0.11826622234011232,0.1325853182211098
27,6,Evanna Lynch,0.09189916612462384,0.01021499534579903,0.08117534074233122,0.09751039954072295,0.09813400477403718
27,6,Nancy McKeon,0.0,0.0,0.0,0.0,0.0
27,6,John Schneider,0.09789611132218051,0.020841706582313123,0.07956896020617259,0.09133310947511916,0.12147366391583751
27,6,Milo Manheim,0.12093069298292775,0.006764670874530882,0.11380520272505978,0.12130332639359684,0.12775807651226043
27,6,Danelle Umstead,0.0,0.0,0.0,0.0,0.0
27,6,Mary Lou Retton,0.10317957794362641,0.022232106185523962,0.07782388731261741,0.10891080660909777,0.12395028564225831
27,6,DeMarcus Ware,0.10665911861687609,0.016745644401933827,0.08858268041698039,0.1070078549719304,0.12445656773272835
27,6,Nikki Glaser,0.0,0.0,0.0,0.0,0.0
27,6,Bobby Bones,0.17631200902320127,0.01660644337091648,0.1651553518550224,0.167799119409373,0.1942789778824428
27,6,Tinashe,0.0,0.0,0.0,0.0,0.0
27,6,Alexis Ren,0.09297309690537145,0.012962464926941709,0.0789767064373841,0.09337229448067023,0.10665012931311978
27,6,Joe Amabile,0.09057159706323217,0.010691717739973064,0.08164290771208846,0.08657309104780744,0.1026990912267157
27,7,Juan Pablo Di Pace,0.12066444102740993,0.012628434008719162,0.10721758950530191,0.12033288275403056,0.13437653916822145
27,7,Evanna Lynch,0.09325279197991825,0.011815742440578857,0.08083179318633807,0.09960987557633154,0.10058812389636777
27,7,Nancy McKeon,0.0,0.0,0.0,0.0,0.0
27,7,John Schneider,0.09826896878510097,0.019935722862010587,0.08035521929906961,0.09248493940468613,0.12080994177546418
27,7,Milo Manheim,0.12231658979223699,0.007577610658338,0.11453633555308447,0.12153362142122287,0.13072321872820078
27,7,Danelle Umstead,0.0,0.0,0.0,0.0,0.0
27,7,Mary Lou Retton,0.0974804396545064,0.02559511597778158,0.06899703124224527,0.10031436591000073,0.12369670706237205
27,7,DeMarcus Ware,0.10717612371508209,0.017194426869743856,0.08838545684202433,0.10809087865713872,0.12523498663449456
27,7,Nikki Glaser,0.0,0.0,0.0,0.0,0.0
27,7,Bobby Bones,0.17693138156371102,0.01520778268569971,0.16636707227198697,0.1695253704273285,0.19342049976454118
27,7,Tinashe,0.0,0.0,0.0,0.0,0.0
27,7,Alexis Ren,0.09373303096189638,0.013738038850222196,0.07868537238925372,0.09479590365100224,0.10793039138325435
